,description,size,TNR,prevalence_threshold_UB,FNR,prevalence_LB,R2_LB,fp,jaccard_UB,recall,ConfusionMatrix,tn,AP,accuracy_LB,p,explained_variance,recall_UB,phi_UB,R2,prevalence_threshold_LB,AP_LB,tp,FNR_UB,jaccard_complement,TPR_LB,balanced_informedness_markedness_LB,markedness_UB,sensitivity_LB,LR-,balanced_informedness_markedness_UB,pn,explained_variance_UB,phi_LB,R2_UB,markedness,accuracy,FNR_LB,explained_variance_LB,phi,specificity_LB,F1_complement_LB,n,markedness_LB,NPV_LB,TPR,balanced_accuracy,LR+_LB,balanced_accuracy_LB,specificity_UB,F1,specificity,AUC_LB,jaccard_LB,prevalence,informedness_LB,balanced_informedness_markedness,prevalence_threshold,NPV,pp,prevalence_UB,informedness,jaccard_complement_UB,precision,LR-_UB,jaccard,FPR_UB,LR+_UB,sensitivity,balanced_accuracy_UB,AUC_UB,TPR_UB,F1_complement_UB,LR-_LB,FPR,jaccard_complement_LB,DOR,fn,LR+,AP_UB,DOR_LB,FPR_LB,DOR_UB,F1_complement,accuracy_UB,sensitivity_UB,informedness_UB,AUC,precision_LB,recall_LB,precision_UB,NPV_UB,degree,DisparateImpact,TPR_Disparity_UB,EqualOpportunityDifference_LB,DisparateImpact_LB,AverageOddsDifference_LB,TPR_Disparity,StatisticalParityDifference_UB,AverageOddsDifference_UB,StatisticalParityDifference_LB,AverageOddsDifference,EqualOpportunityDifference_UB,predicted_prevalence,EqualOpportunityDifference,DisparateImpact_UB,StatisticalParityDifference,TPR_Disparity_LB,Hispanic,age_first_child,age_group,bmi,density,ethnicity,hrt,lastmamm,menopause,nrelbc,rstproc,surgmeno,FNR_CI_diff,recall_CI_diff,AP_CI_diff,explained_variance_CI_diff,R2_CI_diff,jaccard_complement_CI_diff,LR-_CI_diff,markedness_CI_diff,accuracy_CI_diff,phi_CI_diff,TPR_CI_diff,balanced_accuracy_CI_diff,specificity_CI_diff,prevalence_CI_diff,balanced_informedness_markedness_CI_diff,prevalence_threshold_CI_diff,NPV_CI_diff,informedness_CI_diff,precision_CI_diff,jaccard_CI_diff,sensitivity_CI_diff,FPR_CI_diff,DOR_CI_diff,LR+_CI_diff,F1_complement_CI_diff,AUC_CI_diff,DisparateImpact_CI_diff,TPR_Disparity_CI_diff,AverageOddsDifference_CI_diff,EqualOpportunityDifference_CI_diff,StatisticalParityDifference_CI_diff
8,age_group:70-74,3925,0.7721324095458044,0.3943364667285838,0.35714285714285715,0.0047454123851308795,-51.678097745805054,888,0.000902353947354458,0.6428571428571429,True,3009,0.015319766916341768,0.7542292993630573,28,-24.237050478389975,0.8135933399995547,0.13140759157578047,-31.301862238351852,0.35192033257579014,0.010797475384116389,18,0.5593496872537332,0.7701561300230356,0.4406503127462668,0.533342252084198,-0.9693646060999916,0.4406503127462668,0.462540948582823,1.2305472087283211,3019,-18.355863592033995,0.05910475991633149,-23.568033145985424,-0.9768200952466608,0.7712101910828025,0.18640666000044526,-35.94232624572184,0.08288686741895629,0.7586332077552911,0.8616452709203306,3897,-0.9853556991060449,0.9939169244348142,0.6428571428571429,0.7074947762014736,2.0485941736289743,0.6171645666835094,0.7852223379127836,0.03854389721627409,0.7721324095458044,0.6168871785259761,0.0004766076575657896,0.0071337579617834395,2.158161198088342,0.922183581720299,0.37318459321697034,0.996687644915535,906,0.0102938807979458,2.821187258687259,0.7795449752298771,0.019867549668874173,0.7263462476388632,0.000723938223938224,0.24136679224470933,3.4986233960299398,0.6428571428571429,0.78405691717327,0.7981023738769711,0.8135933399995547,0.8764604546658874,0.26445540585303595,0.22786759045419552,0.7588388970885808,6.099324324324324,10,2.821187258687259,0.02386820474871284,3.2438833479498186,0.21477766208721613,15.79734249078624,0.8701561596298439,0.7861273885350318,0.8135933399995547,3.334116956549315,0.7074947762014736,0.011816228618702998,0.4406503127462668,0.031218099483998635,0.9984104894183617,1,0.7832249311014533,0.3166268997663046,-0.5683958653720123,-1.3277698015266275,-0.269922937295444,-0.12741312741312738,-0.03975182358294111,0.07265318559390727,-0.09101542202043349,-0.09484721137414301,0.29192821017752163,0.230828025477707,-0.12741312741312738,2.8629123869995197,-0.06388683396004399,-0.3527589058668144,,,70-74,,,,,,,,,,-0.3641467235586128,-0.10468186514343125,-0.0056731977606975376,-5.210705396349407,-9.739105701090466,-0.06939439211810317,-0.44622280454407376,-0.005107885483737418,-0.07322367954787068,-0.04491056197151079,-0.10468186514343125,-0.07149455861835619,-0.07315290088640003,-0.002025258580296155,-0.46472019806376996,-0.021474267854255047,-0.0023074017923652157,-0.7831914771560604,-0.009735019054829278,-0.000828258907725612,-0.10468186514343125,0.03705811925890665,-9.4275505668103,-0.9546991535203762,-0.04580567421640258,-0.08348501580184375,,,,,
9,age_group:55-59,7640,0.6645544554455446,0.40954718976136406,0.24615384615384617,0.006572143312036327,-50.00480105401846,2541,0.00032345776297937215,0.7538461538461538,True,5034,0.016356195099650597,0.6592048429319372,65,-25.72730134551917,0.8522769454002584,0.09537058054116412,-38.676019294237115,0.3848467682793504,0.012695588747637864,49,0.3687285825938409,0.6631537346858122,0.6312714174061591,0.46974882868048,-0.9695008094346506,0.6312714174061591,0.3704043274961034,0.7991613620254882,5050,-21.141932112927826,0.05999125534387538,-31.953605808431405,-0.9779127642493979,0.6653141361256545,0.14772305459974155,-31.866379861665084,0.08117919382459113,0.6537942405784833,0.7892761459173327,7575,-0.9833435004165592,0.9948599379163549,0.7538461538461538,0.7092003046458493,1.973810079360292,0.676837876387322,0.6751879136557314,0.036911487758945385,0.6645544554455446,0.656164888877608,0.0002545823206753753,0.008507853403141362,1.9760146813059265,0.6346926960698338,0.4001441935716591,0.9968316831683168,2590,0.01083127511223607,2.2472981563890655,0.6714228158476174,0.01891891891891892,0.5088007643794578,0.0002966730239457512,0.34620575942151655,2.532586668734443,0.7538461538461538,0.7539937445297825,0.7622357204140903,0.8522769454002584,0.8062845172274025,0.24679402621955998,0.33544554455445547,0.6548414163869386,6.0671487603305785,16,2.2472981563890655,0.020039225964467115,3.3108952875194717,0.32481208634426845,9.969995851088159,0.7974653465346534,0.6749509162303665,0.8522769454002584,2.4999112601115505,0.709200304645849,0.014028272952140519,0.6312714174061591,0.02493542437864583,0.9981879821471538,1,1.240770931747016,0.12905094101585757,-0.27947959236333275,-0.8541326053012273,-0.06479558020204114,-0.0067716067716068196,0.08496800272981048,0.1336132734126519,0.046662776601868634,0.03005093891094479,0.18534248560958633,0.3390052356020942,-0.0067716067716068196,3.312279181102162,0.06578378357728576,-0.15886822477491447,,,55-59,,,,,,,,,,-0.17352561889872045,-0.14336547054413495,-0.0018442189764518134,-2.424636875455576,-1.3535330386444855,0.0387277672641565,-0.22867732128466828,-0.004971682149078505,0.03795279275679464,-0.008873550936894445,-0.14336547054413495,-0.04143138597486873,0.0368815233706522,-0.002562652894586426,-0.03333435136093699,-0.03668499088703531,-0.0020848945211572323,0.05101421928170424,-0.0034523439494764732,-0.00024936272335052617,-0.14336547054413495,-0.06778084791790057,-3.6002039271122186,0.011337573775120457,0.024370263222082356,-0.04761836233896288,,,,,
10,age_group:75-79,3008,0.7391887361716393,0.4195273732475886,0.32,0.005385565015516327,-46.87899114008693,778,0.0010833320959011028,0.68,True,2205,0.01720045497122976,0.727659574468085,25,-22.753107609788806,0.8505045773864304,0.13044606381030918,-30.703493127723775,0.3578206575758417,0.009161448232376858,17,0.5350007174973845,0.7372116349047142,0.46499928250261535,0.5970250892920624,-0.9635505488395305,0.46499928250261535,0.43290702947845805,1.103949978376398,2213,-17.274342888765883,0.05758198578381615,-21.661534372697,-0.9750013499418815,0.7386968085106383,0.14949542261356957,-33.27503294196314,0.08630420654364741,0.723034844158605,0.837205591291066,2983,-0.9859880585813736,0.9928894938504688,0.68,0.7095943680858197,2.004281754829277,0.6435925057264323,0.7548721869734066,0.04146341463414634,0.7391887361716393,0.6159493200214676,0.0005858903886454,0.008311170212765957,1.9805379015187325,0.8161240036922983,0.382453358833401,0.9963849977406236,795,0.012244632348947444,2.607249357326478,0.755230918098257,0.021383647798742137,0.6126805018960753,0.0008740359897172238,0.27696515584139525,3.1627030699142336,0.68,0.8016430498023671,0.8032394161501715,0.8505045773864304,0.8567128762421857,0.28550279701163617,0.26081126382836073,0.7207694627327942,6.022654241645244,8,2.607249357326478,0.026352066793678016,3.0932188360522153,0.24512781302659334,15.152199561532447,0.848729792147806,0.7519697473404255,0.8505045773864304,3.0893621316000925,0.7095943680858198,0.012504921576762524,0.46499928250261535,0.034017092053083765,0.9984380463099825,1,0.9121657914096089,0.3307925051955183,-0.43199345396033584,-1.1731178657994743,-0.1604111191197559,-0.08588628762541806,0.0031630461113414006,0.17767742563306918,-0.04736799820943094,-0.055167383051223734,0.27877151579952675,0.26429521276595747,-0.08588628762541806,2.961045829852838,-0.02544949730207824,-0.3175403440615708,,,75-79,,,,,,,,,,-0.33979775380226407,-0.14159310253030688,-0.008157059805662715,-6.292226099617519,-11.645604474378889,-0.04508033498648312,-0.3325570588012858,-0.010921942744198554,-0.03906603835326439,-0.0439490342060395,-0.14159310253030688,-0.08908069124745333,-0.042802749947023044,-0.003976010131297799,-0.3381229677118468,-0.04666517437325984,-0.0023349586839859215,-0.5384366522068378,-0.012534011623914407,-0.0010092370562722569,-0.14159310253030688,0.0014597556622207297,-8.782407637556506,-0.6187788274046699,-0.026058095792700908,-0.08862205807504409,,,,,
11,age_group:80-84,1337,0.7849056603773585,0.5070127071700357,0.5,0.004646031245715265,-42.86976729012614,285,0.0024113335371048787,0.5,True,1040,0.01479693728843618,0.7645100972326103,12,-18.57396226415094,0.7890553617607032,0.1096784123957978,-23.46962264150943,0.36208192567964215,0.006081865712378906,6,0.7890553617607032,0.7813673929376409,0.2109446382392967,0.052463313518776346,-0.9495413770477239,0.2109446382392967,0.6370192307692307,1.2087265110322853,1046,-11.558425840779517,0.005421809489419096,-14.10158774448898,-0.9736453056316651,0.7823485415108452,0.2109446382392967,-34.6980685331984,0.0651159383163334,0.7617845368794378,0.8609847202906048,1325,-0.9941932920736741,0.9875569344859646,0.5,0.6424528301886793,1.4242424519410457,0.5121393962121967,0.8067555826802715,0.0396039603960396,0.7849056603773585,0.4943011151023595,0.0010293262180286937,0.008975317875841436,0.6557996497538812,0.6754580489385533,0.3960943136114938,0.994263862332696,291,0.015625538976141672,2.324561403508772,0.7978608711862301,0.020618556701030927,0.9825626581873839,0.0017543859649122807,0.23821546312056224,3.4796119669363805,0.5,0.7984953307379777,0.790604545274999,0.7890553617607032,0.8898934622754131,0.2461085928261727,0.21509433962264152,0.7658344506865357,3.649122807017544,6,2.324561403508772,0.03364988132762792,1.361375699440448,0.19324441731972855,21.225563755637552,0.8772669759595109,0.800168287210172,0.7890553617607032,3.3774657967276127,0.6424528301886794,0.00760333884196254,0.2109446382392967,0.04433540973514334,0.9978921162996268,1,0.7496611789992721,0.33269674433134316,-0.7912412756341423,-1.420134218683789,-0.39348065699097073,-0.2692307692307693,-0.03189702777349239,0.09104949630942347,-0.11400690781000954,-0.16999806720369262,0.15269584231603503,0.21765145848915482,-0.2692307692307693,2.862928499425523,-0.07268164743437619,-0.7987133052465503,,,80-84,,,,,,,,,,-0.5938523980655828,-0.08014388690457974,-0.015454874339612616,-12.008143147603885,-19.20555110258691,-0.08771028807445613,-0.7024392150925944,-0.02493111453600516,-0.08726457822301081,-0.02318138279152812,-0.08014388690457974,-0.08593297218306395,-0.09468614565388789,-0.007356916758492028,-0.4428995003677342,-0.1341505082957069,-0.0017890286736302885,-0.826540317334358,-0.022852329305973983,-0.0023372384974760328,-0.08014388690457974,0.040209448383053736,-14.855771831661611,-0.9356877244268169,-0.059238681825928285,-0.07598718719987163,,,,,
12,age_group:65-69,4398,0.6732718894009216,0.41524977005775754,0.2413793103448276,0.010028876833999268,-29.902567035645784,1418,0.0005966465980371275,0.7586206896551724,True,2922,0.026014530746246385,0.6619031377899045,58,-16.188622278722384,0.8612988000078775,0.1286649706041254,-24.019609089464478,0.38255697661542215,0.020374489738704114,44,0.3716897161915581,0.6711070280202113,0.628310283808442,0.5214283152685614,-0.9570566612172882,0.628310283808442,0.3585168401425571,0.8432512091760389,2936,-13.243770056602974,0.08073305515853142,-17.753660607477595,-0.9651358483955016,0.6743974533879036,0.13870119999212258,-18.442953671001412,0.1045882488395029,0.6590898147081999,0.7897013021572112,4340,-0.970676676352335,0.992012377794344,0.7586206896551724,0.7159462895280471,2.1033499976490413,0.6645321548406435,0.6872204136480337,0.05789473684210526,0.6732718894009216,0.6599649745700408,0.00046212182731400915,0.01318781264211005,1.999894368463289,0.6783678279543819,0.3962328009993687,0.9952316076294278,1462,0.017015336197237656,2.3218715043042653,0.6822719603501002,0.030095759233926128,0.5601797218651575,0.0005349934341714897,0.3409101852917997,2.585326484235952,0.7586206896551724,0.7466305528677947,0.7719276044860531,0.8612988000078775,0.8109767413573639,0.18961339843242855,0.32672811059907836,0.6571552554670307,6.476324803546241,14,2.3218715043042653,0.03270533221689512,4.254773099054542,0.3127795863519667,10.21879724763559,0.8031885651456844,0.6847601182355616,0.8612988000078775,2.6288305684045445,0.715946289528047,0.021950974977489913,0.628310283808442,0.040193155298422246,0.9973906976793059,1,1.1824829066858804,0.2132903091224253,-0.19806397442700097,-0.9159461308919599,-0.0715904778879679,-0.0007778065854291416,0.0852971868737221,0.12386875438133442,0.025292082432424867,0.024506778413722535,0.15704664014700476,0.3324238290131878,-0.0007778065854291416,3.2343260151207534,0.05130024817017592,-0.20176118124405745,,,65-69,,,,,,,,,,-0.17648675249643767,-0.15238732515175402,-0.014510325228879815,-10.322798931780428,-15.553478239598295,0.027878622761673744,-0.28005627877036804,-0.0174158303664409,0.028143590751599556,-0.04216794099985573,-0.15238732515175402,-0.034068194312880884,0.024849023378349933,-0.008746713979588011,-0.07742419851148774,-0.042387571183428785,-0.0012876100533093515,-0.07790508901128979,-0.01871007486925289,-0.0005225515584082815,-0.15238732515175402,-0.06248527378818375,-3.84900532365965,-0.0414022417263884,0.019678039092120958,-0.05731024641092575,,,,,
13,"bmi:[25,30[",14829,0.714334354783793,0.3886487460597242,0.2222222222222222,0.008195425259563903,-34.30379028304595,4195,0.00020989922395852018,0.7777777777777778,True,10490,0.022383406523034784,0.7076994402859262,144,-20.446493965875995,0.8427610960774533,0.12005881143938087,-28.64201140619681,0.36848756837472174,0.017826242411747864,112,0.29898422120287155,0.7127811374600802,0.7010157787971286,0.7783071059979892,-0.966650670305066,0.7010157787971286,0.31108992691452175,0.9870133361635153,10522,-18.085150936566123,0.09198726448061326,-24.828661753912446,-0.9709545738456737,0.7149504349585272,0.15723890392254658,-24.198803573175084,0.1063030460508926,0.7069521536047529,0.8265121804129973,14685,-0.97558423330966,0.9957093554174594,0.7777777777777778,0.7460560662807854,2.460638079662517,0.7062677906946152,0.7216315555610658,0.050325769490002246,0.714334354783793,0.7117908072666145,0.00017381226385564366,0.009710702002832288,2.4543195248013925,0.8758655815714024,0.3773504760725368,0.9969587530887664,4307,0.011422705073325686,2.7226857369884785,0.7179712914414588,0.02600417924309264,0.4198793232428894,0.00018540590650245,0.29304784639524706,2.972560589001586,0.7777777777777778,0.7831666009813335,0.7803213252949565,0.8427610960774533,0.8376885113531797,0.24538161437520212,0.285665645216207,0.7076772005201024,8.752085816448153,32,2.7226857369884785,0.025910387543632167,6.08411102053297,0.2783684444389342,13.824966251917399,0.8323084857380888,0.7203048081462,0.8427610960774533,2.9304929150646677,0.7460560662807855,0.021458825309488963,0.7010157787971286,0.031206710700925993,0.9979188876625454,1,1.017511469514302,0.22082343759206635,-0.08234400934819029,-1.0277176630323321,-0.03924999911234067,0.033333333333333326,0.016152465807344116,0.08516173451090522,-0.00834569305624158,0.018837845644212814,0.18757722771001328,0.29044439948749073,0.033333333333333326,3.015988348322356,0.004998575838808694,-0.11033993576385479,,,,"[25,30[",,,,,,,,,-0.1037812575077511,-0.13384962122132982,-0.007715380555616866,-5.481418051817279,-8.478477093163445,-0.007820708329684845,-0.13975588014809992,-0.007821821278663044,-0.00740109915903886,-0.03356178183511119,-0.13384962122132982,-0.07060424242641972,-0.009562118534682251,-0.003154082855676041,-0.2211863254989641,-0.01578654718539546,-0.001815800036548909,-0.37956743567141293,-0.009723630271756635,-0.0001358041843296742,-0.13384962122132982,-0.014622934891631079,-7.455174327941458,-0.4286363464920222,-0.007033730903694857,-0.06570396721982907,,,,,
14,"bmi:[30,35[",11493,0.670963781461019,0.4221635917818649,0.3,0.006301497984497862,-51.66146766984249,3752,0.00020931249006553057,0.7,True,7651,0.013908889096434448,0.6620290611676672,90,-27.799849942023055,0.7921181003136439,0.08493137263851239,-41.32029290537578,0.3940238945814877,0.010809537706668482,63,0.4057212150429163,0.6693788276465442,0.5942787849570839,0.47515472754024035,-0.9765050739834955,0.5942787849570839,0.4471180237877402,0.7051461407826164,7678,-23.108338250577145,0.05194218718732708,-36.436765498788134,-0.9799696977662857,0.6711911598364222,0.20788189968635606,-33.63504479524077,0.06943700843297937,0.6622530910538457,0.7970702022271169,11403,-0.9837755379600308,0.9948877117348769,0.7,0.6854818907305095,1.8280341210679423,0.6485391087968695,0.6795871108738717,0.032266325224071704,0.670963781461019,0.6376841485794477,0.00016762383041189562,0.007830853563038372,1.8831788270512972,0.5737278376840214,0.40674056440844814,0.9964834592341756,3815,0.00961680038213002,2.1274253731343284,0.6753499868754922,0.01651376146788991,0.530089075641202,0.00018656716417910445,0.33774690894615417,2.3034235945608628,0.7,0.7224098884101685,0.7332796328815713,0.7921181003136439,0.8075827445978501,0.3084580751593743,0.32903621853898096,0.6632688193110046,4.758084577114428,27,2.1274253731343284,0.018865870903191508,3.5481959292789114,0.32041288912612836,7.0456070487426095,0.8019495833551701,0.676507439310885,0.7921181003136439,2.3694483745942305,0.6854818907305095,0.012712352238739814,0.5942787849570839,0.021079406406009603,0.997681337380501,1,1.2483298874021713,0.10445773451025803,-0.23652970110618537,-0.8421335421762768,-0.06985124548832572,-0.08205128205128209,0.08219529907180453,0.0809475507141719,0.05131049244305657,-0.00687240762975172,0.08204307846472504,0.33194118158879315,-0.08205128205128209,3.3035027206691296,0.06603295897980221,-0.30061784746865317,,,,"[30,35[",,,,,,,,,-0.21051825134779587,-0.08320662545752044,-0.0006708639151762064,-0.45823073780625734,3.1296266517122433,0.03480059623628173,-0.24996563254641252,0.002032582399766447,0.03639626967627618,0.0015656569657572922,-0.08320662545752044,-0.009847529855254722,0.0324823261525119,-0.0013481781644803757,0.060680869881934774,-0.04930139290753616,-0.0015782497545044905,0.18147710479902424,0.00040367402315975506,-0.00013521745043668462,-0.08320662545752044,-0.05932199744253819,-0.675815124766669,0.24050064794870085,0.023072035851634753,-0.01866227480644389,,,,,
15,bmi:>=35,5572,0.7642468239564428,0.3552612041508506,0.12903225806451613,0.00854140202505149,-26.11554981913994,1299,0.0007367170535509126,0.8709677419354839,True,4211,0.03619721216359008,0.7545944005743,62,-15.439093144429492,0.9426099943929915,0.18000565827678924,-20.31785024296002,0.3330704199753291,0.028689137564542545,54,0.238508136381676,0.7631388184124683,0.761491863618324,1.1918508743803025,-0.9478978695857624,0.761491863618324,0.16883584467715124,1.5348628131016129,4219,-12.808541809051862,0.1237424169945305,-16.4837891336713,-0.9581925078661677,0.7654343144292893,0.05739000560700841,-18.285489119255832,0.15539549756389917,0.7528100893003656,0.858131967973056,5510,-0.9659240116275651,0.9962671985622508,0.8709677419354839,0.8176072829459633,3.3324216514562814,0.7845353694184448,0.7754030535718659,0.07632508833922261,0.7642468239564428,0.7751722689998951,0.0006184333742852205,0.011127063890882987,3.3857981308948784,1.3681063088323189,0.3422215645551805,0.9981038160701589,1353,0.014241980976995094,3.6944051255308055,0.7769381827105281,0.03991130820399113,0.26761007821964117,0.000670490948372197,0.24718991069963492,4.180250609473548,0.8709677419354839,0.854048817016238,0.8600422968920317,0.9426099943929915,0.8703207655179759,0.07984366699376504,0.23575317604355717,0.755031154813756,21.881639722863742,8,3.6944051255308055,0.04600609693028679,10.394735472321829,0.2245969464281338,58.26931559448495,0.8656593688971118,0.7702171572146447,0.9426099943929915,3.9410650663944096,0.8176072829459634,0.030122249427332274,0.761491863618324,0.05175707891236666,0.9991810180579409,1,0.8202939240256817,0.31990657132679856,-0.05541331919425661,-1.25789649945744,-0.053516432686940396,0.13814331445456784,-0.025246783127545448,0.13878475049324376,-0.07519631455551767,0.04089813572003731,0.2906365721390147,0.24282124910265615,0.13814331445456784,2.8878126420644277,-0.05319611978261421,-0.03772788659112708,,,,>=35,,,,,,,,,-0.043305172686555565,-0.23369851953686804,-0.027811089942271487,-10.75802717933154,-16.82334971340459,-0.06678759959875413,0.012513364875148314,-0.026574621997966674,-0.05731344822748352,-0.09350862867251956,-0.23369851953686804,-0.14148645846132424,-0.06333361654548231,-0.005973358759345449,-0.7690358024370617,0.017600994723478147,-0.0030779304319443757,-1.3901395870011548,-0.0302739984831973,-0.0006626220139220667,-0.23369851953686804,0.03123500080398106,-51.89952367050901,-1.6363263669639845,-0.03966598506849106,-0.14542493881690433,,,,,
16,bmi:4,3156,0.8123401534526854,0.3974840983533616,0.39285714285714285,0.005903238137564575,-32.59380409747497,587,0.001225594712445408,0.6071428571428571,True,2541,0.020573882487802363,0.7957382762991128,28,-16.76023017902813,0.784957170839039,0.15648667547304257,-20.548319327731093,0.32220233477516413,0.009421458492585952,17,0.594231793512454,0.8094934692577254,0.40576820648754597,0.6403570332075168,-0.9582038450633183,0.40576820648754597,0.4836116264687693,1.511658148591984,2552,-12.623423826086213,0.04396138122527102,-13.910497604867494,-0.9675439598081754,0.8105196451204055,0.21504282916096096,-23.296420886384894,0.09999262273645465,0.7982079880172606,0.8895276058560776,3128,-0.9822636632529042,0.9923007196414977,0.6071428571428571,0.7097415052977712,2.2736448175574946,0.6291448617490475,0.8258856755073188,0.05379746835443039,0.8123401534526854,0.6173793595264144,0.0006724861953161783,0.008871989860583017,2.1697565518708157,1.1338965525855689,0.3573082048440944,0.9956896551724138,604,0.012797147921320789,3.2353370649793134,0.8235930638503759,0.028145695364238412,0.6860956882626307,0.0010343149184716474,0.20179201198273947,3.8156990790243506,0.6071428571428571,0.7588035653859907,0.8021036510691281,0.784957170839039,0.9026246477776643,0.3013239428451613,0.18765984654731457,0.7984524569240588,6.689948892674616,11,3.2353370649793134,0.03942322846497606,3.382666662482322,0.17411432449268097,13.30865038981529,0.894718309859155,0.8176647655259822,0.784957170839039,3.9774782809477154,0.7097415052977712,0.016479555866702203,0.40576820648754597,0.04468240710202295,0.9978463873228679,1,0.6442133424293802,0.26518237531276523,-0.503596282128621,-1.599475798523612,-0.2571894215988841,-0.1665057915057916,-0.07652567171264728,0.07199084167306431,-0.1222335229115617,-0.13572970075317992,0.060665265675889535,0.19138149556400508,-0.1665057915057916,2.8597329370386877,-0.10569632471567136,-0.5521757749780086,,,,4,,,,,,,,,-0.39902882981733356,-0.07604569598291555,-0.02122822147696076,-10.943145162297188,-19.396641242208396,-0.11344248073860197,-0.4059722451678412,-0.016268646520410712,-0.10476105653882106,-0.06998964586877289,-0.07604569598291555,-0.04624120683107691,-0.11381623848093525,-0.004528525703671144,-0.7458311379274328,-0.02462189947903287,-0.0017432996968713699,-1.4265528015544606,-0.023199326672853595,-0.001151499672816562,-0.07604569598291555,0.07663289952087651,-6.938858465839349,-1.271774836514787,-0.07196986732817945,-0.08748629299400068,,,,,
