,description,size,TNR,prevalence_threshold_UB,FNR,prevalence_LB,R2_LB,DisparateImpact,fp,jaccard_UB,recall,ConfusionMatrix,tn,AP,accuracy_LB,p,explained_variance,recall_UB,TPR_Disparity_UB,phi_UB,R2,prevalence_threshold_LB,AP_LB,tp,FNR_UB,EqualOpportunityDifference_LB,jaccard_complement,TPR_LB,balanced_informedness_markedness_LB,markedness_UB,sensitivity_LB,LR-,balanced_informedness_markedness_UB,pn,DisparateImpact_LB,explained_variance_UB,phi_LB,R2_UB,markedness,accuracy,FNR_LB,explained_variance_LB,phi,specificity_LB,F1_complement_LB,n,markedness_LB,NPV_LB,TPR,AverageOddsDifference_LB,balanced_accuracy,LR+_LB,balanced_accuracy_LB,specificity_UB,F1,specificity,AUC_LB,jaccard_LB,TPR_Disparity,prevalence,informedness_LB,balanced_informedness_markedness,StatisticalParityDifference_UB,prevalence_threshold,NPV,pp,prevalence_UB,informedness,jaccard_complement_UB,AverageOddsDifference_UB,precision,LR-_UB,jaccard,FPR_UB,LR+_UB,sensitivity,StatisticalParityDifference_LB,balanced_accuracy_UB,AUC_UB,TPR_UB,F1_complement_UB,LR-_LB,AverageOddsDifference,FPR,jaccard_complement_LB,EqualOpportunityDifference_UB,DOR,fn,LR+,AP_UB,predicted_prevalence,DOR_LB,EqualOpportunityDifference,FPR_LB,DOR_UB,F1_complement,accuracy_UB,sensitivity_UB,DisparateImpact_UB,informedness_UB,AUC,precision_LB,StatisticalParityDifference,recall_LB,precision_UB,TPR_Disparity_LB,NPV_UB,Hispanic,age_first_child,age_group,bmi,density,ethnicity,hrt,lastmamm,menopause,nrelbc,rstproc,surgmeno
25,ethnicity:other/mixed,2547,0.9881329113924051,0.130822195847488,0.2631578947368421,0.00449706151967771,-2.0613625592417053,0.0596500762571507,30,0.04291365669074646,0.7368421052631579,True,2498,0.23641285460143557,0.9815371024734982,19,-0.8429380413057963,0.9085342150927965,0.3403887739146127,0.5552196339896164,-0.8559501998667558,0.08720202496000212,0.11751242188458244,14,0.5120293453458727,-0.5880197858524443,0.9861823924200552,0.48797065465412726,20.21730268000875,-0.5217161702127661,0.48797065465412726,0.26631831781214443,46.41506651266264,2503,-16.952416741828028,-0.149426754391974,0.300570513412859,-0.17192863528009567,-0.6798205789416336,0.9862583431488026,0.0914657849072035,-1.8615211600128752,0.4787751630537702,0.9831020203668641,0.9909734125893599,2528,-0.8103763715596608,0.9953444682858051,0.7368421052631579,-0.2883048941657152,0.8624875083277814,40.11754072681705,0.7797209373217635,0.9919793950169885,0.44444444444444436,0.9881329113924051,0.7607524167877316,0.016976536843185553,-0.04434911730737501,0.00745975657636435,40.2333610056926,30.7057037456169,-0.2620348350452259,0.11261516506009785,0.9980023971234518,44,0.011624922389788244,62.09122807017543,0.9903370819566432,0.023210317322323662,0.3181818181818182,0.3937936474593716,0.02456140350877193,0.016897979633136037,88.20808662280702,0.7368421052631579,-0.27993556969912664,0.9550278807621707,0.9642225998678314,0.9085342150927965,0.995238281805012,0.0,-0.15875460210045983,0.011867088607594937,0.9831608386808963,0.2764585492227448,233.14666666666665,5,62.09122807017543,0.3712284323202572,0.017275225755791126,63.06726726726727,-0.04434911730737501,0.008020604983011449,,0.9930431325780165,0.9897232037691402,0.9085342150927965,16.806850222507254,91.45465494399615,0.8624875083277815,0.18609883717486997,-0.27233422388376766,0.48797065465412726,0.4757814214972277,-0.7914846317549855,0.9993510756086263,,,,,,other/mixed,,,,,,
26,hrt:no,92618,0.741751545225037,0.37478278229906664,0.24930747922437674,0.007239122080871018,-34.29060758125749,0.8398542119687139,23732,3.2598790785588835e-05,0.7506925207756233,True,68164,0.01870524253296917,0.740366883327215,722,-24.019022346590997,0.7818628591645277,0.01574686226447671,0.10574762769950732,-32.37932076414456,0.3649556719778896,0.016920019207550267,542,0.2825413924548566,-0.1284966171785665,0.7403014900734176,0.7174586075451433,0.9151433376521693,-0.973505784409656,0.7174586075451433,0.33610645077758533,1.0424211684589764,68344,-1.2195875730785595,-22.351393861237376,0.09164477656797133,-30.810397447030407,-0.9750378475416316,0.7418212442505776,0.21813714083547225,-25.91705175319731,0.09848111133574751,0.7389087534821004,0.8488977153908477,91896,-0.9765756355451202,0.9969527760455977,0.7506925207756233,-0.08709593165656603,0.7462220330003302,2.751763324724599,0.7334186643087519,0.7445790702371382,0.043366938710193634,0.741751545225037,0.7303699624686756,3.0413790202867423e-05,-0.05424021465038564,0.007795460925522036,2.787913591610452,0.9659118846144168,-0.04215238576716057,0.3696923154550487,0.997366264778181,24274,0.00838294905355386,2.906861616770465,0.7420895397661796,-0.019497495054640344,0.022328417236549394,0.3682453315411623,3.163207992481136e-05,0.26109124651789956,3.0330485297352143,0.7506925207756233,-0.05610212316086037,0.7596879060565356,0.7620741035319846,0.7818628591645277,0.8525514019663569,0.3058615346121829,-0.05133810302987937,0.258248454774963,0.7381542366083516,0.0002457112249383067,8.64863381837931,180,2.906861616770465,0.020522026857890018,0.26208728324947633,7.804747833039137,-0.05424021465038564,0.25542092976286185,10.854794300944944,0.8507738392411383,0.7449769483253795,0.7818628591645277,2.865609708842954,3.0212346777140606,0.7462220330003301,0.02050650647390763,-0.049975548030626316,0.7174586075451433,0.024265896192666035,-0.12355133753782967,0.997736575866265,,,,,,,no,,,,,
27,hrt:yes,82634,0.6933155538156639,0.3852689401067581,0.19506726457399104,0.010101197571759125,-28.45253763773192,1.19068284203265,25069,3.2897441116104e-05,0.804932735426009,True,56673,0.024517804966789944,0.6919004283950916,892,-19.108233970428444,0.8304554957310655,0.10698213122315892,0.11781033281125206,-27.60814044911952,0.37963501453217924,0.022838058182429444,718,0.2226214822719643,-0.004487277930950842,0.6918428634210655,0.7773785177280357,0.7940077655473811,-0.967125561577056,0.7773785177280357,0.28135423112958863,0.8701953992915478,56847,-0.8597675138196477,-18.362078641721517,0.10505959829327557,-26.109467586936756,-0.9690956654335238,0.6945204153254109,0.16954450426893442,-20.358810249682396,0.1111211398829886,0.6901415276804426,0.8162048036245113,81742,-0.9706979339148769,0.9964499064430699,0.804932735426009,0.020311568594542903,0.7491241446208364,2.551297196257278,0.7358572394427574,0.6964758553052777,0.053825105888526556,0.6933155538156639,0.736019262339752,3.111042550651477e-05,0.05424021465038564,0.010794588184040468,2.566089306493087,0.8277664131485065,0.05712639243076591,0.38166911620738453,0.9969391524618714,25787,0.011522636348107337,2.6246284917305367,0.6942338272919011,0.0716559985322824,0.027843487028347616,0.3277990383168915,3.210868943420196e-05,0.30985847231955743,2.6975178354450517,0.804932735426009,0.04363997294716125,0.7604016186846065,0.7622290269019211,0.8304554957310655,0.8195284097952272,0.24734448881557458,0.05133810302987937,0.3066844461843361,0.6894502427090118,0.12450183162936546,9.328555256457694,174,2.6246284917305367,0.02598672419733156,0.31206283128010265,8.378144785284805,0.05424021465038564,0.30352414469472233,10.366286933492617,0.8178571170872148,0.6973748699082701,0.8304554957310655,3.2268253510341545,2.680135761523696,0.7491241446208364,0.02586938031654693,0.049975548030626316,0.7773785177280357,0.029924927341985583,-0.01979095937738275,0.9973765115737679,,,,,,,yes,,,,,
28,lastmamm:negative,171292,0.7126938013046783,0.3802667266783613,0.21692789968652038,0.008862144300223763,-31.89728631266856,20.28093609312261,48755,1.6410207568938285e-05,0.7830721003134796,True,120942,0.021579518853961616,0.7107858218714243,1595,-21.415675348186053,0.8030766415742389,0.4405067613560334,0.10911691307776207,-30.073671145711423,0.3739045347986542,0.020568623823036078,1249,0.23797977053584835,0.0022187674238079436,0.7112436266120923,0.7620202294641519,0.8516007669519626,-0.9707646229369465,0.7620202294641519,0.3043774188710576,0.9118740540032837,121288,-0.2361698354535271,-20.55739333523936,0.10051034105504758,-28.931606050574715,-0.9721692840392305,0.7133491348107326,0.19692335842576117,-22.3114884931452,0.10473281785201502,0.7105342790392086,0.8299982392758485,169697,-0.9733152828119278,0.9968307924643642,0.7830721003134796,0.12823195813968433,0.747882950809079,2.6438488379607215,0.7408131859627419,0.7148460551674137,0.04841179092618074,0.7126938013046783,0.7377092870065416,1.580233700635878e-05,0.20412473189242697,0.009311584895967121,2.666670936483933,0.8766985208036497,0.283576450353221,0.37722625808594895,0.9971472857990897,50004,0.00977774832540253,2.72556632564653,0.7129532976336013,0.3558425214778234,0.02497800175985921,0.3292831056231365,1.6061370122315244e-05,0.2894657209607914,2.802296662869246,0.7830721003134796,0.27165755256617663,0.7568526930816323,0.7580566146116163,0.8030766415742389,0.8324955665310871,0.2849324704923261,0.2398793830812379,0.28730619869532165,0.7090421526926989,0.4352765672758658,8.954561530075765,346,2.72556632564653,0.0226161936690158,0.29192256497676483,8.002401388083358,0.20412473189242697,0.2851539448325828,10.201374649194571,0.8312593432651166,0.7149377962777013,0.8030766415742389,40.749994686169316,2.8122004952038564,0.747882950809079,0.023627802746329835,0.27752862558282543,0.7620202294641519,0.02638372048936173,0.010869578376046435,0.9974396234104231,,,,,,,,negative,,,,
29,lastmamm:false_positive,3960,0.9883278355747273,0.16232723655621095,0.42105263157894735,0.0028910945266293207,-3.6444089173363783,0.049307388742233955,46,0.01976902173913043,0.5789473684210527,True,3895,0.11374688715408937,0.9845265151515151,19,-1.8365229236501546,0.7974785610223619,0.424775682913864,0.4508077416240707,-1.8558073692223456,0.1002170249149571,0.045240340799551325,11,0.6650021559882682,-0.5859646776545906,0.9863256520638136,0.33499784401173177,15.467029139650444,-0.7188907644525827,0.33499784401173177,0.4260252685629349,32.91694475848496,3903,-20.444753984842176,-1.0113211513608258,0.19444698556588402,-0.8014248947870904,-0.8049678385047938,0.9863636363636363,0.20252143897763808,-3.8164908279435057,0.3291069965092165,0.9844613491728275,0.9910763815682299,3941,-0.8868359789050384,0.9959652791368886,0.5789473684210527,-0.4179010616696682,0.7836376019978899,36.279966940816,0.7232781675710526,0.991442184194295,0.2894736842105263,0.9883278355747273,0.6695820266002402,0.005854472936715671,-0.20412473189242697,0.004797979797979798,31.772282063399743,24.39785933017552,-0.27042088108869505,0.12433518779165587,0.9979502946451447,57,0.007482542433908475,49.600686498855836,0.9889012243744235,-0.05080145016409238,0.19298245614035087,0.6824194680517065,0.012585812356979406,0.015538650827172934,74.98462406015038,0.5789473684210527,-0.28526147599758417,0.8796015362665764,0.8976931773955396,0.7974785610223619,0.9941895908005917,0.26938962172263736,-0.2398793830812379,0.011672164425272774,0.9833456954318276,0.2772218092894135,116.42663043478262,8,49.600686498855836,0.20369231530996235,0.014393939393939395,45.063614617940196,-0.20412473189242697,0.008557815805705036,380.3272081367924,0.9931157572667006,0.9889583333333334,0.7974785610223619,20.244799615641252,73.69242327365728,0.7836376019978899,0.10047222859745224,-0.27752862558282543,0.33499784401173177,0.3191097862685582,-0.6830282368602599,0.9991146803685126,,,,,,,,false_positive,,,,
30,menopause:postmenopausal_or_age_>=_55,175252,0.718949769059768,0.3792894769815362,0.21933085501858737,0.008767648734657029,-31.4771982326931,,48801,1.632704496415512e-05,0.7806691449814126,True,124837,0.02166883922388383,0.7176879579120352,1614,-21.36346661008325,0.8006413315839374,,0.11002787686778057,-29.73847928975511,0.37227558512821673,0.020300024913826823,1260,0.24032906716315147,,0.7174870108970527,0.7596709328368485,0.8771998720408993,-0.9711043748749355,0.7596709328368485,0.30507118084956764,0.935223175086125,125191,,-20.542491724765764,0.10159614680451065,-28.396137787395187,-0.9720030272320033,0.7195181795357543,0.19935866841606287,-22.502231751759705,0.10565175342854372,0.7168289446024718,0.8342150203779531,173638,-0.9730756693774819,0.9968623513652018,0.7806691449814126,,0.7498094570205903,2.713552381177575,0.7386406996453514,0.7210632812117445,0.04876632801161103,0.718949769059768,0.7396574525927493,1.567573857772645e-05,,0.009209595325588295,2.711277181752071,0.902841225224212,,0.3750038939831388,0.9971723206939797,50061,0.00966788946455436,2.777685477680427,0.7187796998044552,,0.02516929346197639,0.3381428875641565,1.5996990737513832e-05,0.2831710553975283,2.846911039520452,0.7806691449814126,,0.7590374863786389,0.7599614614484316,0.8006413315839374,0.8366896118417311,0.2876520876659612,,0.28105023094023196,0.7153597546244224,,9.105040567729404,354,2.777685477680427,0.02276227210452641,,8.319094734326535,,0.2789367187882588,10.160572082563851,0.8355079326303672,0.720950545500194,0.8006413315839374,,2.8483372587868696,0.7498094570205903,0.023814751844769094,,0.7596709328368485,0.02657926698986562,,0.9974588908889493,,,,,,,,,postmenopausal_or_age_>=_55,,,
31,nrelbc:0,144698,0.6951505179938371,0.3842729690982593,0.19523809523809524,0.008235491553145204,-35.72914949434406,1.7758226883120949,43727,1.887910142605957e-05,0.8047619047619048,True,99711,0.019939036113265547,0.6939283887821531,1260,-23.744985737989342,0.8263141758860274,0.17449202633735655,0.10560777280969151,-34.20577085791395,0.3779814867243033,0.018486778674157812,1014,0.21822218184350636,0.049029194507006955,0.6939603574510732,0.7817778181564936,0.7973416181415938,-0.9735801993846779,0.7817778181564936,0.2808572966348939,0.8668562809862412,99957,-0.5825747113155806,-22.432325653762906,0.09583589479984758,-33.196519222744044,-0.9748751657900097,0.6961049910848802,0.1736858241139726,-24.881686454284363,0.10049671413336266,0.692760795787393,0.8181333021053556,143438,-0.9761273028562296,0.9972118658490593,0.8047619047619048,0.09034920013967096,0.7499562113778709,2.5400920956522444,0.7402783669695016,0.6975323494643529,0.04408599813047543,0.6951505179938371,0.7389439422269384,1.7792918776841454e-05,0.10984665052461662,0.00870779140001935,2.561648650764557,0.8324956173615654,0.14075059386815192,0.38098626071701225,0.9975389417449503,44741,0.009199932617996948,2.6398664005131405,0.6965174739661574,0.15895477108650363,0.02266377595494066,0.3008665384674369,1.840423319143561e-05,0.30723920421260703,2.7135885084122724,0.8047619047619048,0.12975002985222037,0.7589671351851561,0.7609684805288033,0.8263141758860274,0.821161488545255,0.25050848620617805,0.1233414437488335,0.30484948200616296,0.6916399362799426,0.15812168081995276,9.399315709945354,246,2.6398664005131405,0.020982750523760536,0.30920261510179825,8.351804129517092,0.10984665052461662,0.30246765053564706,10.461455322130538,0.819334826105713,0.698433461416191,0.8263141758860274,4.118421237280459,2.718748963109086,0.749956211377871,0.021304580700468187,0.13508466000590247,0.7817778181564936,0.024085388398003484,0.0522673976494634,0.9978365882378528,,,,,,,,,,0,,
32,nrelbc:1,27504,0.817008128885129,0.35090473918202,0.305993690851735,0.010297792748812014,-16.75983842225161,0.6220051081201609,4975,0.00014697683489542398,0.694006309148265,True,22212,0.032916824809026315,0.8110320317044794,317,-12.425581139807612,0.7442886804226619,-0.015022286248568148,0.1497960646882814,-15.18655975282304,0.33292806146198706,0.028089763971041418,220,0.3599453524811094,-0.20580607481194757,0.8141035038850608,0.6400546475188905,1.2920426304543398,-0.9490948598723348,0.6400546475188905,0.3745295548886241,1.557722959867782,22309,-1.6315308050454196,-10.923809191357964,0.12304238469006236,-13.599563607707443,-0.953303567087367,0.8155904595695171,0.25571131957733806,-13.696439818582833,0.1393511694592863,0.8123597703123846,0.8932482467137375,27187,-0.957699304903573,0.9946983209414427,0.694006309148265,-0.1599190142943054,0.7555072190166969,3.4947843789485,0.7332347948566614,0.8215886365027386,0.07982583454281568,0.817008128885129,0.7299988770169409,0.00012853575006739585,-0.10784411490724777,0.011525596276905177,3.513402506254719,1.4196245508094703,-0.10578952537088682,0.3392765846727586,0.9956519790219194,5195,0.012858150782339279,3.7925526687063074,0.8185859507723915,-0.07798831587940928,0.04234841193455245,0.42632625345672953,0.00013949875560769146,0.1876402296876164,4.0820254140610714,0.694006309148265,-0.1280413228165484,0.7763036278137719,0.781015561016453,0.7442886804226619,0.8997717585241245,0.3233969845932093,-0.11205295954154412,0.18299187111487109,0.8088382205652002,-0.03351330415567877,10.126177278143295,97,3.7925526687063074,0.0353472677994152,0.18888161721931354,8.48959700713379,-0.10784411490724777,0.17841136349726186,12.782973009564207,0.8975270728947794,0.819362638161722,0.7442886804226619,2.8501266433990358,4.126689821204558,0.755507219016697,0.03703457269697803,-0.11478408383924563,0.6400546475188905,0.04818382490056104,-0.18575106850578232,0.996472675739753,,,,,,,,,,1,,
33,nrelbc:>=2,3050,0.9671423830069698,0.20815646158499057,0.2972972972972973,0.008555437158393759,-3.3102670068370457,0.14133008283389623,99,0.008755898213683855,0.7027027027027027,True,2914,0.14976871953921134,0.9549918032786885,37,-1.9400166844574414,0.8412745636203715,0.26308624772311495,0.4406574772018251,-2.0094814362985622,0.16493379630039304,0.11235439837404641,26,0.4697995349940668,-0.26817878886965185,0.9636243386243386,0.5302004650059331,7.655719884064985,-0.7298821861850878,0.5302004650059331,0.3073976515980634,13.77599356799897,2925,-7.154922563502891,-1.1703653443769364,0.3000678084799579,-1.288178611609642,-0.7882393162393163,0.9639344262295082,0.15872543637962847,-3.2007342791821003,0.3698766041419891,0.9601407594406504,0.9781112401999059,3013,-0.8585292943250427,0.993281083163839,0.7027027027027027,-0.3119132071696113,0.8349225428548362,16.480010801928497,0.7574538727209181,0.9732164090320895,0.32098765432098764,0.9671423830069698,0.7602015612322998,0.00554806021696754,-0.07979571200877478,0.012131147540983607,15.920988799760353,10.299028035028034,-0.23614862043749488,0.17779257296559886,0.9962393162393163,125,0.016682760885178474,21.386295386295384,0.9700042078712512,-0.001479285049650933,0.208,0.42097951069863765,0.007098007098007098,0.03985924055934962,26.529426984819825,0.7027027027027027,-0.2666057826989327,0.8967757279947054,0.909643524477373,0.8412745636203715,0.9835567850009164,0.18844565197523366,-0.16618553102435582,0.032857616993030206,0.9570303837488013,0.1164105224772212,69.57208448117538,11,21.386295386295384,0.2291851065455225,0.040983606557377046,35.287028506910644,-0.07979571200877478,0.026783590967910536,160.56511123680235,0.9814752441899629,0.9701475409836066,0.8412745636203715,7.3373729611482466,26.518082669288876,0.8349225428548362,0.14059908625205947,-0.24900141103823742,0.5302004650059331,0.289725545252675,-0.37410110032437616,0.9981212311201734,,,,,,,,,,>=2,,
34,rstproc:no,133913,0.6924987954709708,0.38585726509718726,0.2127659574468085,0.007600079477023239,-39.28617849900784,1.538962412382754,40846,1.9793627855856595e-05,0.7872340425531915,True,91986,0.017784304500645297,0.6917388528372899,1081,-25.818814682150304,0.8112852066246992,0.0852625371985356,0.09749560028856484,-37.30738257624803,0.38041936809017374,0.016947341273867142,851,0.23839139447736296,-0.04382889715274582,0.6913017991612932,0.7616086055226371,0.7598136704474465,-0.9760253681009069,0.7616086055226371,0.3072437942684155,0.8264646342442824,92216,-0.6748962203646611,-24.013434959762648,0.08709726789350415,-35.065629856096535,-0.9770967136722591,0.6932635367738755,0.18871479337530084,-26.945564618951302,0.09270605597893802,0.6900092612446745,0.8157347423227711,132832,-0.9786696640833893,0.9971623212366512,0.7872340425531915,0.04162647726480537,0.7398664190120812,2.5018252579563267,0.7293446678638005,0.6949799241155182,0.03978680630230492,0.6924987954709708,0.7275993079409545,1.8813010621844635e-05,0.01987944593030222,0.008072405218313383,2.4957798038985404,0.7915019827372136,0.11666582895402519,0.3846107305409316,0.997505855816778,41697,0.008566214024425143,2.5601006791466863,0.6930095437167503,0.09812218086158936,0.02040914214451879,0.35008399510143673,1.9273222409861222e-05,0.30999073875532546,2.6192242348876165,0.7872340425531915,0.10145086092362732,0.7557609597369633,0.7521335300832078,0.8112852066246992,0.819301073733601,0.28531998720692503,0.06621691445674012,0.3075012045290291,0.6888138078674629,0.07068132600833522,8.332473191989424,230,2.5601006791466863,0.01889357020612735,0.3113738023940917,7.51033967472088,0.01987944593030222,0.30502007588448177,9.487657511120634,0.8174789378265971,0.6945617677148597,0.8112852066246992,3.725339232637782,2.6453991646854407,0.7398664190120813,0.019073467099783817,0.10904670207719963,0.7616086055226371,0.02181217123858404,-0.033615305444978545,0.9978174700944391,,,,,,,,,,,no,
35,rstproc:yes,41339,0.8050531784541489,0.34070821319226896,0.2326454033771107,0.011828105013015348,-15.756022615042442,0.6497884496423235,7955,9.958196496883067e-05,0.7673545966228893,True,32851,0.04052326523888765,0.799507728779119,533,-11.536011929967625,0.8025962103977823,0.06771906869110188,0.17250509325145286,-14.35558408941627,0.3318950106726682,0.03656884187197616,409,0.27088167183926243,-0.0994928872945641,0.8026142193989738,0.7291183281607376,1.3987289506288694,-0.9433853267841731,0.7291183281607376,0.2889814109222361,1.599520693966946,32975,-1.5614833356381266,-10.579247920951923,0.15255363377977463,-13.280716252353962,-0.9473395276119286,0.8045671157986405,0.1974037896022178,-12.628900797708559,0.16074287330404496,0.8011755148283289,0.8886878337772494,40806,-0.9506533452173174,0.995518094776701,0.7673545966228893,-0.09611466133432679,0.7862038875385191,3.751817670541337,0.7710622876285477,0.8088873869424796,0.09194110374283465,0.8050531784541489,0.7681495197879121,9.241901131995387e-05,-0.01987944593030222,0.012893393647645081,3.796048412294813,1.4944428490031882,-0.10106808148617212,0.33512151443937194,0.9962395754359363,8364,0.01402788882166518,3.9362252256183052,0.8050291932538628,-0.02587654731465384,0.04890004782400765,0.33997355982783384,9.64619228941407e-05,0.19882448517167112,4.0334232671280414,0.7673545966228893,-0.11714611378795581,0.8005423482104747,0.8042582552891261,0.8025962103977823,0.893193114217775,0.2460645514553508,-0.06621691445674012,0.1949468215458511,0.7998488503200804,0.05328262156184102,13.62103262302062,124,3.9362252256183052,0.0432885353854964,0.20232710031689205,11.188948195062741,-0.01987944593030222,0.1911126130575203,15.999934954166232,0.890500264295686,0.8074590580323665,0.8025962103977823,2.840237403523383,4.08860217960903,0.7862038875385191,0.04437634659722393,-0.10904670207719963,0.7291183281607376,0.053741214381893526,-0.09002043319734296,0.9968713302771582,,,,,,,,,,,yes,
36,surgmeno:yes,40673,0.755862137415945,0.3693875073894543,0.24731182795698925,0.008243836053886297,-28.560645594624596,0.8382602620036113,9839,7.97800093188541e-05,0.7526881720430108,True,30462,0.023089365301763306,0.7525299338627591,372,-19.605665085286972,0.7957126231612648,0.02864941290276442,0.11996838965009324,-25.942657243490043,0.3569824632514619,0.020782076315092504,280,0.29440940870081483,-0.09535599618062143,0.7541405689104548,0.7055905912991852,0.969274549454186,-0.9666559641792949,0.7055905912991852,0.3271917135609817,1.1355086950572926,30554,-1.2136676645404485,-17.56313479544829,0.09883950887950255,-23.77803768863206,-0.9693182191682026,0.7558331079585966,0.20428737683873524,-21.643807318731092,0.11198515850363008,0.7516373810107397,0.8577475576029645,40301,-0.9734591291427956,0.9963084586805526,0.7526881720430108,-0.07738046624159944,0.7542751547294779,2.8917422875919057,0.7366286289719945,0.7600500004581733,0.0533790868363359,0.755862137415945,0.7322238720928146,7.330087430151734e-05,-0.036361747441691294,0.009146116588400166,2.870404113959425,1.0568637088682504,-0.039123497425151685,0.36286308664105055,0.9969889376186424,10119,0.01011947586868095,3.0830456369047035,0.7568756589337581,0.005320950615290487,0.027670718450439766,0.3936430572899991,7.650047484937602e-05,0.24836261898926026,3.274440400893507,0.7526881720430108,-0.056373563534924356,0.7720011366627157,0.7763264373661413,0.7957126231612648,0.8622071163163635,0.26665734298021343,-0.04221542458305892,0.24413786258405498,0.7499403680447642,0.06129961547864535,9.422749749223366,92,3.0830456369047035,0.025594017913484746,0.24878912300543357,7.741554237949646,-0.036361747441691294,0.23994999954182608,13.087924497567185,0.8598405193705455,0.7605327858776092,0.7957126231612648,2.8781872628146594,3.1913479111310754,0.7542751547294778,0.02456190865466984,-0.048003095691391356,0.7055905912991852,0.031055181448352023,-0.12831635858848148,0.9975719893785303,,,,,,,,,,,,yes
37,surgmeno:no,98626,0.6482752263509362,0.4031015593757049,0.19494949494949496,0.009425159972304392,-36.29752912024715,1.8293871960082877,34341,2.4104741797783086e-05,0.805050505050505,True,63295,0.020217040533987346,0.6466821629185002,990,-22.172695242812825,0.8292966840332323,0.11891407074656755,0.10061586281757944,-34.236529786372074,0.39480397310438364,0.018803783247567724,797,0.2210245287695531,0.006851394517425863,0.6469962894438255,0.7789754712304469,0.6297285423432077,-0.9725796815324473,0.7789754712304469,0.30072026050855344,0.6856330421305313,63488,-0.570495462000697,-21.258431429291903,0.0878108614127477,-32.08002908952572,-0.9742780587448177,0.6498489242187658,0.17070331596676738,-23.37458330266434,0.09436232115428234,0.645270545877668,0.7833073680061049,97636,-0.976028262778906,0.9965004030307425,0.805050505050505,0.08449820745124695,0.7266628657007206,2.2183836254411062,0.7146889440855109,0.6512710961287177,0.044120903454384415,0.6482752263509362,0.7142273169104325,2.265685238655923e-05,0.0630633255633255,0.01003792103502119,2.232379292142074,0.6572934436352368,0.16598816464891175,0.39794667218756563,0.9969600554435484,35138,0.010679748391748893,2.2888649460152912,0.6496122317413298,0.1400308227380065,0.02268199669873072,0.3332009446990427,2.3442838154116218e-05,0.354729454122332,2.363509260138656,0.805050505050505,0.15566879093354055,0.7369214971707131,0.7390984144910087,0.8292966840332323,0.787422729688041,0.27190862617926176,0.11226497405555128,0.35172477364906385,0.644929301631567,0.1174438469227037,7.611276147954084,193,2.2888649460152912,0.021572613104065597,0.35627522154401475,6.738204299796443,0.0630633255633255,0.3487289038712823,8.918972918317584,0.7856681810282764,0.6524980735303064,0.8292966840332323,4.21102551213196,2.3602658224222677,0.7266628657007206,0.021150568379336286,0.16152409268435877,0.7789754712304469,0.024293003851605554,0.01766167975985692,0.9973733038362825,,,,,,,,,,,,no
38,surgmeno:9,35953,0.8705638497521078,0.3046635636779494,0.27380952380952384,0.006172902940570255,-21.0208252672977,0.41127290680836426,4621,0.00016621695661345916,0.7261904761904762,True,31080,0.0295821316912263,0.8656030094846049,252,-15.439322761400568,0.7802758039235758,0.042212434895821986,0.158529678576722,-17.742479980330458,0.29021640760978534,0.025599551076623782,183,0.33330232375574026,-0.19093923499153043,0.8688845401174168,0.6666976762442597,2.051572612317125,-0.9537224494525083,0.6666976762442597,0.31451974934117793,2.4860494706674623,31149,-2.456434391622335,-13.554290338332796,0.13262245701446518,-14.920418970273412,-0.9596915849845185,0.8695519150001391,0.21972419607642424,-17.72460370479149,0.14632296172830594,0.86703762784028,0.9283667004658406,35701,-0.9665260226103815,0.9971973988717746,0.7261904761904762,-0.1759566188829692,0.7983771629712919,5.247640822746806,0.7662392362228113,0.8740296702940022,0.07238924050632911,0.8705638497521078,0.7707399486873814,0.00014652406709714713,-0.06455842248793797,0.007009150835813423,5.003520169606485,2.3253615425516916,-0.18469154691268466,0.29685646296668916,0.9977848406048349,4804,0.007926452392893461,5.610414670087901,0.8714818332414132,-0.09747727985161139,0.0380932556203164,0.3780817174512267,0.00015715007058872022,0.13296237215971993,5.972378350999729,0.7261904761904762,-0.1999104020385791,0.8204507840473371,0.8260143772552027,0.7802758039235758,0.9313087288303781,0.27942536884420954,-0.1277067098239602,0.1294361502478922,0.8650834621286373,0.07910220569848063,17.838036186407987,69,5.610414670087901,0.03667058029522927,0.13361889133034796,13.438620566948403,-0.06455842248793797,0.12597032970599784,25.425980479263245,0.9298429319371728,0.8720336272355576,0.7802758039235758,3.245490504651712,6.021013724001531,0.798377162971292,0.03285858425648563,-0.1912721703427437,0.6666976762442597,0.043898375851709526,-0.194250833392351,0.9982760774767387,,,,,,,,,,,,9
